"gene.id","mod.name","b","c","d","e","f","SDres","AIC.model","lof.p","ctrl.mod","ctrl.mean","adv.incr","bmd","bmdl","bmdu","bmr","SDctrl","conv.pass","hd.pass","CI.pass","ld.pass","all.pass","compound_name"
"Q16610","Exp3",-0.0327354233997642,NA,0.482066407365277,0.513383548567657,NA,0.0278877842417486,-358.04,0.230961719348601,0.341091317757263,0.513490825275,FALSE,0.342557802644578,0.27035865976197,0.422599127840114,0.457715256791503,0.0281443240762711,TRUE,TRUE,TRUE,TRUE,TRUE,"Actinomycin D"
"Q16627","Exp3",-0.198813319777925,NA,8.99007011660232,0.210243004743341,NA,0.0367974054615449,-311.46,0.537667471148242,0.111936472987316,0.2106107944,FALSE,4.57696278538805,4.52875836771043,4.61981384816339,0.13701598347691,0.0376555013795322,TRUE,TRUE,TRUE,TRUE,TRUE,"Actinomycin D"
"Q5ZPR3","Exp3",0.201249333023397,NA,4.54829912710144,0.209347705423917,NA,0.025080129205174,-375.87,0.170443412553896,0.483406179915587,0.207605362325,TRUE,3.51850512242867,3.42763905204555,3.6036364628327,0.257765620735348,0.0228109352193574,TRUE,TRUE,TRUE,TRUE,TRUE,"Actinomycin D"
"Q6UXB2","Exp3",0.179854429481288,NA,8.71879960829068,0.190515617233502,NA,0.0134701818296787,-480.3,0.889535934522976,0.248763972977427,0.190565940025,TRUE,4.40960108655111,4.34984460827592,4.46446706774322,0.217506303684357,0.0131151445227367,TRUE,TRUE,TRUE,TRUE,TRUE,"Actinomycin D"
"Q86VB7","Exp3",0.187533590404313,NA,4.61722513042541,0.191094255254289,NA,0.0219927648660458,-397.94,0.443723514051304,0.349058913316025,0.188454025071875,TRUE,3.74603623519975,3.6451557155406,3.84003199308404,0.232439554803967,0.0223473487041887,TRUE,TRUE,TRUE,TRUE,TRUE,"Actinomycin D"
"Q8NBP7","Exp3",-0.19523927217574,NA,17.5666603485283,0.206114182086447,NA,0.0210960282103316,-404.93,0.249560270561668,0.153443879870123,0.207381947775,FALSE,4.70055446582114,4.67217695825254,4.72580726887589,0.165189891354337,0.0204911914241727,TRUE,TRUE,TRUE,TRUE,TRUE,"Actinomycin D"
"Q8NEV9","Poly2",0.185280127884343,-0.00716152647682214,0.00218756411969304,NA,NA,0.00731135511316762,-582.95,0.110681362551452,0.201004955594069,0.185333554384375,TRUE,4.70089676050007,4.58164993336081,4.81566784793219,0.19995626461071,0.00733068724322015,TRUE,TRUE,TRUE,TRUE,TRUE,"Actinomycin D"
"Q99988","Exp2",-0.0519354078635126,NA,NA,0.82391863320343,NA,0.0241891643655548,-382.91,0.159602671826752,0.64285329742327,0.82396225830625,FALSE,1.16405316301607,1.03820374678458,1.28908416326865,0.77558392957514,0.0230657665448082,TRUE,TRUE,TRUE,TRUE,TRUE,"Actinomycin D"
"Q9H2A7","Exp3",-0.0154109281715282,NA,0.506365574645421,0.656079777663283,NA,0.0463644944109021,-272.64,0.502112237775825,0.502397752183271,0.65614754274375,FALSE,1.57721985919861,1.26913717966968,1.91273294898365,0.563418553921946,0.0481210883775105,TRUE,TRUE,TRUE,TRUE,TRUE,"Actinomycin D"
"Q9HBE4","Exp3",0.177009311026601,NA,11.4616623731806,0.193309759727071,NA,0.00644708961754852,-604.09,0.367398094466983,0.223839050451383,0.19252752743125,TRUE,4.42470831199098,4.37710611808687,4.4677758856698,0.205421706666347,0.00636285703332265,TRUE,TRUE,TRUE,TRUE,TRUE,"Actinomycin D"
"Q9NNX6","Exp3",0.183708997506152,NA,12.8344093983142,0.189830194928603,NA,0.00927324904161139,-543.02,0.868012559399302,0.229023132324741,0.189333516915625,TRUE,4.5154376753793,4.47308765642097,4.55392812715692,0.207880014998848,0.00944108947781949,TRUE,TRUE,TRUE,TRUE,TRUE,"Actinomycin D"
"Q9NP84","Exp3",-0.00927227574903034,NA,0.344486809055521,0.282382068472689,NA,0.0169429979848023,-441.76,0.83634439121329,0.200638160991353,0.282405277571875,FALSE,0.274538723354878,0.197856471858621,0.367132588077281,0.24851928160227,0.0169361909081906,TRUE,TRUE,TRUE,TRUE,TRUE,"Actinomycin D"
"Q9NPH3","Poly2",0.189016667727808,0.00650022526978937,-0.00223655863806282,NA,NA,0.00918286240354941,-544.66,0.840428511033254,0.169013462239229,0.189036507196875,FALSE,4.664787275969,4.52469320727573,4.7990135183005,0.170670782389776,0.00933476629956047,TRUE,TRUE,TRUE,TRUE,TRUE,"Actinomycin D"
"Q9NZC2","Exp3",0.189832373015738,NA,20.4351823242577,0.189240372083792,NA,0.00571321891935101,-624.39,0.208531706990244,0.216851796604439,0.1887400274875,TRUE,4.57532364100029,4.54818745551064,4.59979925838751,0.200166465326202,0.00573688534404644,TRUE,TRUE,TRUE,TRUE,TRUE,"Actinomycin D"
"Q9NZQ7","Exp3",0.174564386538782,NA,8.39772085643219,0.191203604872777,NA,0.00840095888376992,-559.61,0.685852913695954,0.237770405799739,0.191255651103125,TRUE,4.26815135924353,4.2093940260883,4.32194548603778,0.208057568870665,0.00829997899013329,TRUE,TRUE,TRUE,TRUE,TRUE,"Actinomycin D"
"Q9P0M4","Exp3",0.105774347885213,NA,2.92591296945745,0.18858843019024,NA,0.00768822081361135,-574.51,0.660812707901872,0.216017614640546,0.188209264571875,TRUE,3.92756540514022,3.77057413564896,4.07453243114528,0.203585706199098,0.00700006744591527,TRUE,TRUE,TRUE,TRUE,TRUE,"Actinomycin D"
"Q9UBD9","Exp3",0.186221625489798,NA,9.02490705308816,0.193358314572092,NA,0.0184354264169146,-427.58,0.69221168098326,0.274008953350674,0.19326285380625,TRUE,4.42436829791338,4.36527899318027,4.47875938556386,0.230133706640079,0.0178468616156477,TRUE,TRUE,TRUE,TRUE,TRUE,"Actinomycin D"
"Q9UHF5","Exp3",0.168218202701642,NA,6.15239782127116,0.200083188149831,NA,0.0172999086404428,-438.26,0.558462194702105,0.259706600486988,0.19953662378125,TRUE,4.40054722962789,4.31387320656397,4.48060617845386,0.234136441062136,0.0171887584841299,TRUE,TRUE,TRUE,TRUE,TRUE,"Actinomycin D"
"Q9UHI8","Exp3",0.154401826203908,NA,4.97341502663355,0.194037651914845,NA,0.00656722558415963,-600.98,0.464458910132075,0.241865549133918,0.19380717443125,TRUE,3.73104391358676,3.64397995664471,3.81125496356902,0.206941625599569,0.00635681345967216,TRUE,TRUE,TRUE,TRUE,TRUE,"Actinomycin D"
"Q9UK05","Exp3",0.178682044362881,NA,14.4166926677269,0.186107703884351,NA,0.00555234191234501,-629.19,0.442363024685981,0.206168319081564,0.185408920446875,TRUE,4.57318217470027,4.5339542464305,4.60856723197793,0.196513604271565,0.00546639145168475,TRUE,TRUE,TRUE,TRUE,TRUE,"Actinomycin D"
"Q9UNA0","Poly2",0.192417172867991,-0.005888049047185,0.00246169480755441,NA,NA,0.00847639441284034,-558.11,0.776441059803447,0.22048547189747,0.192469982165625,TRUE,4.08355302223987,3.9527695153077,4.2086577515058,0.209422770991306,0.00880253352378951,TRUE,TRUE,TRUE,TRUE,TRUE,"Actinomycin D"
"Q9Y275","Exp3",0.188129463761523,NA,7.45157253764411,0.196686472708509,NA,0.0168535993128298,-442.65,0.17846625103296,0.30907635318022,0.1960036444625,TRUE,4.13966172878946,4.07279355872755,4.20125045156835,0.22971084308816,0.0159758247183135,TRUE,TRUE,TRUE,TRUE,TRUE,"Actinomycin D"
"Q9Y4X3","Exp3",0.189217023034341,NA,4.82950040093807,0.201903907980602,NA,0.0171272409183629,-439.94,0.155430910319457,0.373288960381416,0.200577330164063,TRUE,3.57342132240014,3.48539910872375,3.65518534345818,0.234831812000788,0.0163921801798815,TRUE,TRUE,TRUE,TRUE,TRUE,"Actinomycin D"
"Q9Y5C1","Exp3",0.162875007323198,NA,4.12095788597088,0.201637385951936,NA,0.0159435478291438,-451.97,0.377692476924947,0.287820551888972,0.20054475849375,TRUE,3.82412147122702,3.71221076940338,3.92828470884247,0.232431854152038,0.0163106756164584,TRUE,TRUE,TRUE,TRUE,TRUE,"Actinomycin D"
"Q9Y5U5","Exp3",0.155440335961077,NA,4.67102728344691,0.184722383958187,NA,0.0123027433477895,-495.53,0.791436894678269,0.237007478179237,0.183936352540625,TRUE,4.09536841276877,3.98960365319195,4.19326550650639,0.208541839236204,0.0125946841752472,TRUE,TRUE,TRUE,TRUE,TRUE,"Actinomycin D"
"Q9Y5W5","Exp3",0.195326478820346,NA,21.3990336840952,0.190262220303658,NA,0.0089414042441407,-549.14,0.311121712685234,0.239053866175931,0.189552093865625,TRUE,4.56608911586188,4.54006001817865,4.58962413553874,0.207434902353906,0.00900960857471496,TRUE,TRUE,TRUE,TRUE,TRUE,"Actinomycin D"
"O00175","Exp3",-0.175733003219679,NA,10.2155101178537,0.188095997513314,NA,0.0134647795522372,-480.36,0.481163662000077,0.187923411070003,0.188403987623437,FALSE,4.73397656344355,4.68444260312593,4.77848295903,0.161474428518963,0.0135668874048321,TRUE,TRUE,TRUE,TRUE,TRUE,"Bevirimat"
"O14625","Exp3",-0.196447649512803,NA,25.8857500378581,0.188458163702025,NA,0.0102807094825192,-525.69,0.205561845880493,0.188458095809164,0.18829808205625,FALSE,4.68469538434378,4.66538187087522,4.7020130027257,0.167736663091212,0.00922918588113783,TRUE,TRUE,TRUE,TRUE,TRUE,"Bevirimat"
"P01138","Exp3",-0.200743668616127,NA,44.2502672306655,0.186797485000361,NA,0.0111675018076461,-511.79,0.721026768525334,0.186797484995657,0.187055667258141,FALSE,4.75346209542496,4.74181140408947,4.76386554148883,0.164720663642848,0.0118706807806727,TRUE,TRUE,TRUE,TRUE,TRUE,"Bevirimat"
"P01374","Exp3",0.20795582881327,NA,163.498314808698,0.208328323677569,NA,0.03924598616154,-300.64,0.394410105552947,0.208328323677569,0.208153608946875,TRUE,4.77523824788824,4.77141955713894,4.77874674782397,0.286645581269955,0.0371659022202861,TRUE,TRUE,TRUE,TRUE,TRUE,"Bevirimat"
"P19438","Exp3",0.195599756276995,NA,40.5923632729816,0.188198763955462,NA,0.00586109975616557,-620.1,0.141677584157074,0.188198763967886,0.188279128015625,TRUE,4.77174690733967,4.75817004687293,4.78402433556542,0.200001327527956,0.00522813451128868,TRUE,TRUE,TRUE,TRUE,TRUE,"Bevirimat"
"P33681","Exp3",-0.186278896634609,NA,15.3019809719523,0.186740151684551,NA,0.014470567092224,-468.26,0.958927196766047,0.186727296196947,0.1872020695875,FALSE,4.77286725332171,4.73953655166137,4.80268554659693,0.158260935403052,0.0149238119354658,TRUE,TRUE,TRUE,TRUE,TRUE,"Bevirimat"
"Q9NZQ7","Exp3",0.188930072908874,NA,23.3401533995059,0.191136514701591,NA,0.00847948621398776,-558.05,0.464759944080035,0.191136633847134,0.191255651103125,TRUE,4.76383955777405,4.74004032779449,4.78543920572257,0.2082146235311,0.00829997899013329,TRUE,TRUE,TRUE,TRUE,TRUE,"Bevirimat"
"Q9UHA7","Exp3",0.187270113964839,NA,19.5046100574889,0.188873614402492,NA,0.00654717342733571,-601.5,0.35026041604235,0.188874651641908,0.1884372039,TRUE,4.64113675432984,4.61249164943725,4.66702174136634,0.201531550754671,0.00632921138964651,TRUE,TRUE,TRUE,TRUE,TRUE,"Bevirimat"
"O14625","Exp3",0.175763798856185,NA,11.8021559439043,0.188347248623951,NA,0.0088806508830472,-550.29,0.936874433913866,0.188347265392848,0.18829808205625,TRUE,4.63887795842775,4.59269110164076,4.68097357998741,0.206059383822344,0.00922918588113783,TRUE,TRUE,TRUE,TRUE,TRUE,"Ethoxyquin"
"O95633","Exp3",-0.165800970108228,NA,5.80557518330703,0.387184058654329,NA,0.0168070142035471,-443.11,0.367494980074831,0.387090180932722,0.3881075038375,FALSE,3.96990815162033,3.89317368465274,4.0394771484045,0.354493475430406,0.0166062859794702,TRUE,TRUE,TRUE,TRUE,TRUE,"Ethoxyquin"
"O95715","Exp3",0.171206140988225,NA,11.27297097364,0.178322754715294,NA,0.00911590035916438,-545.89,0.295643941810241,0.178322779163927,0.17906238674375,TRUE,4.76644599766504,4.71864476419347,4.81022902946189,0.197294187462079,0.00903277943012115,TRUE,TRUE,TRUE,TRUE,TRUE,"Ethoxyquin"
"O95750","Exp3",0.179393633089668,NA,14.6103140620168,0.184989602684262,NA,0.00812126612385331,-565.3,0.909335487621673,0.184989603150749,0.1853215448375,TRUE,4.7119253126854,4.67492392688628,4.74564799938497,0.201564077085207,0.0085748448948836,TRUE,TRUE,TRUE,TRUE,TRUE,"Ethoxyquin"
"P01031","Exp3",0.18567182737005,NA,8.6401322829665,0.194352356638087,NA,0.0315622914220707,-337.25,0.817037398824165,0.194354508764231,0.196528551196875,TRUE,4.66633512851189,4.6001596052156,4.72800704674225,0.259653134041016,0.031964980303859,TRUE,TRUE,TRUE,TRUE,TRUE,"Ethoxyquin"
"P01033","Exp3",-0.184998392851663,NA,21.5936675352688,1.01020769540224,NA,0.0211784868325132,-404.27,0.849793216135522,1.01020769540186,1.009581850275,FALSE,4.67490232992516,4.6512421879289,4.69623328959407,0.967224876609974,0.0222262948818851,TRUE,TRUE,TRUE,TRUE,TRUE,"Ethoxyquin"
"P01133","Exp3",0.190998569126016,NA,22.2510867799295,0.182666759585684,NA,0.0107952243206393,-517.49,0.602236435820348,0.182666759585743,0.1832113632125,TRUE,4.74952828397151,4.72480243344472,4.77205598489327,0.204801811853779,0.0104277088654234,TRUE,TRUE,TRUE,TRUE,TRUE,"Ethoxyquin"
"P01137","Poly2",0.228270564777471,-0.00601663946957605,0.00246975288160337,NA,NA,0.00954178437796692,-538.22,0.404789678903897,0.224725430070569,0.228301224853125,TRUE,4.25500614008335,4.11543230075844,4.38843398102384,0.247384793609059,0.0093197286424761,TRUE,TRUE,TRUE,TRUE,TRUE,"Ethoxyquin"
"P01374","Exp3",-0.206118795073782,NA,16.7218810914788,0.209358185659177,NA,0.0359201708829356,-315.52,0.831492761981852,0.209358185351276,0.208153608946875,FALSE,4.6122003263098,4.58671614006699,4.63481772934094,0.136313267181004,0.0371659022202861,TRUE,TRUE,TRUE,TRUE,TRUE,"Ethoxyquin"
"P03956","Exp3",0.169344253899707,NA,4.31209721308316,0.30855104232676,NA,0.0344567044984531,-322.51,0.823895740774115,0.309249512982958,0.309131097259375,TRUE,4.08033414275853,3.96836080532116,4.18527410541138,0.378044506256281,0.0339081982301515,TRUE,TRUE,TRUE,TRUE,TRUE,"Ethoxyquin"
"P07333","Exp3",-0.132182409212533,NA,4.61098408436309,0.190997760765469,NA,0.00846977583432438,-558.24,0.509408956668984,0.190907448310302,0.190904491160937,FALSE,4.52407614839806,4.4187781639352,4.62030438841457,0.173964939492289,0.00865518692842657,TRUE,TRUE,TRUE,TRUE,TRUE,"Ethoxyquin"
"P07585","Exp3",-0.14501029574973,NA,5.21159490928183,0.380106311678238,NA,0.0143205073491484,-470.01,0.703060608763585,0.379998868977662,0.3798550589,FALSE,4.23775805386593,4.15002024150036,4.31781725947638,0.351214044201703,0.0145943205444186,TRUE,TRUE,TRUE,TRUE,TRUE,"Ethoxyquin"
"P09038","Exp3",-0.176901658263342,NA,14.8822307402964,0.193339749339059,NA,0.00603665025473413,-615.14,0.732573086557285,0.193339749065169,0.192895799646875,FALSE,4.71365675102576,4.68020338689991,4.7439095820985,0.180822499137407,0.00601872504152557,TRUE,TRUE,TRUE,TRUE,TRUE,"Ethoxyquin"
"P09341","Exp3",-0.1938905693168,NA,12.8160983088173,0.420076559848313,NA,0.0406230644489117,-294.85,0.864384767656984,0.420076527229157,0.4192245739625,FALSE,4.57868010585076,4.54228195718607,4.61128589656908,0.337978445064677,0.0420948465879916,TRUE,TRUE,TRUE,TRUE,TRUE,"Ethoxyquin"
"P09382","Exp3",0.131784862124199,NA,3.19587137590671,0.539778473419062,NA,0.0203465180314658,-411.01,0.583711605013948,0.542435660268607,0.53956833418125,TRUE,3.33573747860429,3.21708966854596,3.44661774270629,0.580261370244182,0.0208325452697098,TRUE,TRUE,TRUE,TRUE,TRUE,"Ethoxyquin"
"P09603","Exp3",-0.164815019758834,NA,10.5943475929058,0.283467552365495,NA,0.00884156247164958,-551.03,0.416168287313697,0.283467485122137,0.283261483884375,FALSE,4.68891521692871,4.64095911998022,4.73229886921833,0.265578358941076,0.00880124983711227,TRUE,TRUE,TRUE,TRUE,TRUE,"Ethoxyquin"
"P0DJI8","Exp3",-0.196086210879358,NA,17.1531821123744,0.286179502675225,NA,0.0352258753034537,-318.8,0.764371545505099,0.28617950256939,0.286837476884375,FALSE,4.73459813080231,4.70671264397887,4.75941563899469,0.216385726277468,0.0372123570697825,TRUE,TRUE,TRUE,TRUE,TRUE,"Ethoxyquin"
"P12644","Exp3",0.166787234847238,NA,9.01248805580565,0.191534150354255,NA,0.00839562247491751,-559.72,0.761029296007935,0.191534643663733,0.191400249175,TRUE,4.55122524475413,4.49187686343457,4.60543071106171,0.208191494124835,0.00891011244122437,TRUE,TRUE,TRUE,TRUE,TRUE,"Ethoxyquin"
"P13500","Exp3",-0.17621696921983,NA,9.12532988961435,0.805593139323746,NA,0.0394691539274137,-299.69,0.755509971896866,0.805590222124163,0.8065850904,FALSE,4.41772799381639,4.36463417005269,4.4656019690999,0.727646782545172,0.0409281978417086,TRUE,TRUE,TRUE,TRUE,TRUE,"Ethoxyquin"
"P13501","Exp3",0.165660426903448,NA,6.74913884209862,0.19548425019641,NA,0.0129918585357202,-486.37,0.272066075638516,0.19549643314938,0.195612257279688,TRUE,4.43778541769451,4.36060256210493,4.50889157829722,0.221595974351128,0.0119691913130823,TRUE,TRUE,TRUE,TRUE,TRUE,"Ethoxyquin"
"P13725","Exp3",0.158137034089795,NA,8.65552940938417,0.184886474888504,NA,0.00780597454897053,-571.95,0.381529845453122,0.184886974867749,0.185137634603125,TRUE,4.73881670272056,4.67600764933258,4.79632306077348,0.200749583701066,0.00795280548857893,TRUE,TRUE,TRUE,TRUE,TRUE,"Ethoxyquin"
"P14174","Poly2",0.602042718639348,-0.0322378367816074,0.0121399547745656,NA,NA,0.0291238801533542,-350.75,0.906897868219959,0.580787575081787,0.60216078424375,TRUE,3.89109284272982,3.78872727186061,3.98951970956794,0.660408544550458,0.031701486121168,TRUE,TRUE,TRUE,TRUE,TRUE,"Ethoxyquin"
"P15514","Exp3",0.140379289385197,NA,4.24455460290859,0.236398702015395,NA,0.0125557039830303,-492.11,0.954825503673292,0.236664080894406,0.2366876014625,TRUE,4.16087418438323,4.04859370419262,4.26522020127469,0.261799009428561,0.0134343423235731,TRUE,TRUE,TRUE,TRUE,TRUE,"Ethoxyquin"
"P16035","Exp3",-0.167577016929021,NA,8.54801888288478,0.955457387684317,NA,0.0300697194103824,-345.38,0.96104113460447,0.955452414178417,0.95458416374375,FALSE,4.34188730328869,4.28695021406054,4.39170148006122,0.894444724922985,0.0328395841816115,TRUE,TRUE,TRUE,TRUE,TRUE,"Ethoxyquin"
"P18075","Exp3",-0.171805410200507,NA,11.6644198794076,0.191834223736426,NA,0.00862517190886282,-555.19,0.556689732091191,0.191834207910773,0.191377691571875,FALSE,4.76473363889583,4.72174400417132,4.80358154529202,0.174127347754149,0.00844454039187064,TRUE,TRUE,TRUE,TRUE,TRUE,"Ethoxyquin"
"P22004","Exp3",-0.195641110734099,NA,21.0161721770984,0.202639458830853,NA,0.0196086583027922,-417.21,0.632696618352886,0.202639458830317,0.20300854968125,FALSE,4.74861127739144,4.72510836489559,4.76956895562876,0.163791233075666,0.0204448554704431,TRUE,TRUE,TRUE,TRUE,TRUE,"Ethoxyquin"
"P24592","Exp3",-0.184224781384281,NA,11.8732863946317,0.499999740095921,NA,0.0206628729260912,-408.42,0.849630387212946,0.499999669552154,0.500479018665625,FALSE,4.4114442226297,4.37039256335535,4.44840025907268,0.459153272813442,0.0218470144009822,TRUE,TRUE,TRUE,TRUE,TRUE,"Ethoxyquin"
"P27487","Hill",35.7473131984764,0.239479256370676,0.192432312154244,3.78779578747281,NA,0.0130077754765298,-485.21,0.657711697819182,0.192432312154244,0.192763470353125,TRUE,3.81343964865706,3.80115341810392,3.82448661301381,0.218779021306185,0.0131870039102643,TRUE,TRUE,TRUE,TRUE,TRUE,"Ethoxyquin"
"P35613","Exp2",0.0231630468384568,NA,NA,0.226061039153494,NA,0.0126507350387696,-491.81,0.717612402736158,0.233716240293069,0.22611069968125,TRUE,4.5887165074951,4.07860847827492,5.10493288703569,0.251412169758789,0.0124924890693509,TRUE,TRUE,TRUE,TRUE,TRUE,"Ethoxyquin"
"Q07011","Exp3",-0.12247945426048,NA,4.97218367392385,0.193171486847858,NA,0.00614387084571494,-612.18,0.235476166516802,0.193137161185104,0.193187513634375,FALSE,4.72107212000629,4.61731373733863,4.81585830094051,0.180899771942945,0.00596898542063375,TRUE,TRUE,TRUE,TRUE,TRUE,"Ethoxyquin"
"Q07325","Exp3",0.186641572355409,NA,14.4332854138552,0.18804881381987,NA,0.0113128907167927,-509.62,0.326336051047315,0.188048814887493,0.18837290215,TRUE,4.61266625495723,4.57538103787459,4.64670610074488,0.210998683583585,0.0113397678137543,TRUE,TRUE,TRUE,TRUE,TRUE,"Ethoxyquin"
"Q12805","Exp3",-0.181601905517381,NA,11.4864085028946,0.707479143540484,NA,0.0295952444270231,-348.06,0.573128808811111,0.707479001998428,0.708274987321875,FALSE,4.4481708478032,4.40534560393157,4.486727493208,0.649084498467829,0.0314249837183153,TRUE,TRUE,TRUE,TRUE,TRUE,"Ethoxyquin"
"Q13421","Exp3",-0.187497890598744,NA,17.8492278412577,0.193948958474779,NA,0.0069009723147565,-592.66,0.336414844055619,0.19394895846142,0.19449973154375,FALSE,4.59797164973925,4.56845719513507,4.62440621077043,0.180697786914237,0.00688651042184283,TRUE,TRUE,TRUE,TRUE,TRUE,"Ethoxyquin"
"Q13443","Exp3",-0.166774176069049,NA,11.3774772831782,0.189157643480685,NA,0.00572749981829035,-623.97,0.89950850904078,0.189157626859844,0.188853851696875,FALSE,4.71031703523257,4.66611629699615,4.75033827883437,0.177398852060294,0.00602423867738629,TRUE,TRUE,TRUE,TRUE,TRUE,"Ethoxyquin"
"Q14393","Exp3",-0.194569478668392,NA,11.5327860950051,0.353887210102257,NA,0.0194522127471678,-418.56,0.865347031848302,0.353887062719679,0.35328676799375,FALSE,4.27136000317593,4.23201589441172,4.3068113253397,0.314382342499414,0.0209096588285231,TRUE,TRUE,TRUE,TRUE,TRUE,"Ethoxyquin"
"Q15113","Exp3",-0.189625896135876,NA,15.4354092879843,0.695666815364675,NA,0.0572670751855401,-237.16,0.804271663951395,0.695666814014575,0.69511924880625,FALSE,4.72046188624015,4.6886863080846,4.74892989038311,0.58058509843517,0.0597137758423893,TRUE,TRUE,TRUE,TRUE,TRUE,"Ethoxyquin"
"Q15582","Exp3",-0.178386925586139,NA,15.8258134907304,0.905845915864469,NA,0.0167343380647156,-443.84,0.714475497156173,0.905845915461997,0.905365603259375,FALSE,4.56077977124004,4.52920515226653,4.58930155653874,0.871896927129944,0.0176095336025502,TRUE,TRUE,TRUE,TRUE,TRUE,"Ethoxyquin"
"Q16610","Exp3",-0.173365554001024,NA,7.03369571623974,0.513545980504943,NA,0.0273713757304054,-361.18,0.578413679696858,0.513516687695864,0.513490825275,FALSE,4.22982448435001,4.16506350165356,4.28844567400132,0.458748073814189,0.0281443240762711,TRUE,TRUE,TRUE,TRUE,TRUE,"Ethoxyquin"
"Q86WN2","Exp3",-0.154390235966234,NA,7.65201320427358,0.190542856990783,NA,0.00785289543065311,-570.95,0.884874752544591,0.190540960741966,0.190391189353125,FALSE,4.70674025566456,4.64067524081391,4.76664135986136,0.174685398491819,0.00808692924750504,TRUE,TRUE,TRUE,TRUE,TRUE,"Ethoxyquin"
"Q9H2A7","Exp3",-0.191348080999129,NA,13.4196598632758,0.655476408463858,NA,0.0450587215946991,-277.44,0.738184316305585,0.655476388742334,0.65614754274375,FALSE,4.52963945963428,4.49348492403124,4.56206287929308,0.566030099554352,0.0481210883775105,TRUE,TRUE,TRUE,TRUE,TRUE,"Ethoxyquin"
"Q9NRJ3","Exp3",0.162056832196516,NA,8.88892113954146,0.185484981661274,NA,0.00992483097849367,-531.61,0.438816098392003,0.185485422968698,0.185605483634375,TRUE,4.77443526019323,4.71160684737049,4.83196821240892,0.205455145591362,0.0100180160155743,TRUE,TRUE,TRUE,TRUE,TRUE,"Ethoxyquin"
"O95633","Hill",15.1334190163556,0.179561784094106,0.388757693953769,4.28729750023403,NA,0.0170576838012497,-439.67,0.190964734348687,0.388757693921332,0.3881075038375,FALSE,3.8538706153038,3.82510085317997,3.87988961963373,0.353992136235001,0.0166062859794702,TRUE,TRUE,TRUE,TRUE,TRUE,"Amperozide"
"O95715","Exp3",0.20435158264533,NA,70.6526360538084,0.179251658300649,NA,0.00902351935402007,-547.6,0.392463317304286,0.179251658300649,0.17906238674375,TRUE,4.73315718274783,4.72517363863914,4.74037304456794,0.19710942545179,0.00903277943012115,TRUE,TRUE,TRUE,TRUE,TRUE,"Amperozide"
"P01031","Poly2",0.196029653652817,-0.026339376607334,0.00832523796246544,NA,NA,0.031552303129083,-337.3,0.589100735029056,0.178377288215394,0.196528551196875,TRUE,4.76658888658191,4.63636017611755,4.89169123479608,0.259633157455041,0.031964980303859,TRUE,TRUE,TRUE,TRUE,TRUE,"Amperozide"
"P01033","Hill",164.772685681609,0.798897376854303,1.00878156664223,4.29961998196345,NA,0.025723277049712,-370.66,0.261741543483454,1.00878156664223,1.009581850275,FALSE,4.26983180038503,4.26679680878135,4.27254972954673,0.958135296175576,0.0222262948818851,TRUE,TRUE,TRUE,TRUE,TRUE,"Amperozide"
"P01133","Exp3",0.187315199817621,NA,15.251576565831,0.183776846209468,NA,0.0108543893943615,-516.57,0.672580975793309,0.183776846210311,0.1832113632125,TRUE,4.61622856256725,4.5794610941216,4.64963844095145,0.204920142001223,0.0104277088654234,TRUE,TRUE,TRUE,TRUE,TRUE,"Amperozide"
"P01374","Exp3",-0.199518056338397,NA,12.3900461471547,0.209675437375856,NA,0.040936669812026,-293.56,0.787722146735138,0.209675437094132,0.208153608946875,FALSE,4.74474571885103,4.71069027778557,4.77496140631652,0.126280269322823,0.0371659022202861,TRUE,TRUE,TRUE,TRUE,TRUE,"Amperozide"
"P01579","Exp3",0.150706348741503,NA,6.60417819296747,0.185070681218707,NA,0.00616465139861567,-611.61,0.502691361693811,0.18507122294898,0.185356750726562,TRUE,4.39608708896744,4.32116403908842,4.46493297701812,0.197686053523794,0.0061402890698073,TRUE,TRUE,TRUE,TRUE,TRUE,"Amperozide"
"P02776","Exp3",-0.159339652002557,NA,8.63907542330922,0.190468027917622,NA,0.00758200366927659,-576.85,0.159720849838666,0.190468010124498,0.19079114274375,FALSE,4.69250771401432,4.63202932547306,4.74710556116015,0.175627135405197,0.00708236783070428,TRUE,TRUE,TRUE,TRUE,TRUE,"Amperozide"
"P07585","Exp3",-0.161148569223008,NA,5.65317722354761,0.379452313610603,NA,0.0147114220253716,-465.49,0.420421211003971,0.379442153316946,0.3798550589,FALSE,3.96567560297194,3.88789938959263,4.03636305298284,0.350432214849257,0.0145943205444186,TRUE,TRUE,TRUE,TRUE,TRUE,"Amperozide"
"P08581","Exp3",-0.18095982542788,NA,15.7173058222165,0.246940584457882,NA,0.0113850150671249,-508.55,0.524359161057782,0.246940584457586,0.246580807103125,FALSE,4.76796517232841,4.73568113279766,4.79704122539605,0.223810776968875,0.0111296759614719,TRUE,TRUE,TRUE,TRUE,TRUE,"Amperozide"
"P09237","Exp3",-0.194926707920907,NA,9.3383295449847,0.655673755335171,NA,0.0772301747555259,-186.92,0.87436109879835,0.655673646771187,0.6552881972125,FALSE,4.45792371361138,4.40986773327558,4.50093716824665,0.500827847701448,0.0802417729161666,TRUE,TRUE,TRUE,TRUE,TRUE,"Amperozide"
